,product_clasters,pr_sku_id
1008,1,8797db416a200261ccb12dc313767e3b
1009,26,879f64e131ca2c51cecab2fa1f5b2bc8
1010,26,87a2344ce6876ea5b2e795e7c6572449
1011,26,88079c671d18bc86a0c39fe6553afabe
1012,28,8820053ebb6d434015dc4141b232bb77
1013,26,8878e97692da06941dedcf44c1f50668
1014,26,8889a874ab21eb8fceaa11e7be87fc10
1015,26,889d968e5ef1f225fa540075e21f5426
1016,26,88a5b9c2dbe7565b25cb978ebf21ec1b
1017,26,88b1ceac3e51ac499015483fd437394d
1018,28,88cfc74af34cd4162be8bc9bb6950c89
1019,26,88d7313785c97631bf3df61e70636491
1020,26,88feeeb024d3f69da7322d76b7b53744
1021,26,8904d51e2a6346bdf1661ba20cdccb9b
1022,10,8907813626e3a8936c6850398c4cf715
1023,28,891517ed336bc63566261723d2a45118
1024,1,89250c0d296660c427ed0d1d5059e8b7
1025,1,892716547de60307a285ee13050680d6
1026,26,8988b9e438bce7e59e1a2ff739064647
1027,26,8991653dcb22df73878bfe258e1f301d
1028,26,8999439bd29901b04cb1c911a5fe85b9
1029,26,89ab02ac03b336e51ec9f04122d620ce
1030,26,89c6057b6086a59a5658de5d227a91a2
1031,26,8a041f2bce33ab829d0dd01f4677bc0c
1032,28,8a1989b9fe49cb45e85c099107fbe1a6
1033,26,8a43457f8698f61e12cc5b91de2eec97
1034,1,8a7bc848b2791b8fd603c719e54f9087
1035,26,8a83012840a59f8e2edf61d9f7a38982
1036,26,8a878d81fc03cb17da03de99b499a8a5
1037,26,8a8be3bc3322a2c4a0f3a8844bdff34a
1038,26,8ab6b63d3232fb07430ab60f59d81046
1039,26,8ac46f5d9e683830b8193f3d60617ed0
1040,26,8ac6c2f22c5d70f12db07117005b3f84
1041,10,8aca0168eaea24aaf0f17558643dd22b
1042,26,8add2328cbe3ab5f96520bca0958c56c
1043,26,8b13f389b68199383778207cb64719a7
1044,26,8b1d869704614f55daae7cdab429d09d
1045,26,8b30f6026babac476330fdcdd596075a
1046,26,8b52112b6a55787974ef827f15129efe
1047,26,8b5665bda2d2a46ee3d2bef26789f7a0
1048,10,8b579a572c0623c19b828110915b3959
1049,26,8b5beb776da3223faf1f066d5772dc2b
1050,7,8b6d47ed609b1f6651a79cb6210b63f8
1051,10,8b7c852dd7f45d0cb225aa7db1cd0f05
1052,26,8b7dbdd0104cec54684b49d4f67c4b7e
1053,1,8ba3350be2f4761427a827fdc09cb86e
1054,26,8baeffd6d41bf42bce9ae4efea0e6ae2
1055,1,8bb88fc297188331e5252b5d43747043
1056,26,8bcc974eb3c874b9afe87a561e640833
1057,0,8bdb4e9ff3f65cf8b9beadfff6fa28fa
1058,7,8c5c2ef314a18fc5fecbaf99db704564
1059,26,8c64582b87376480905675df5e0bfcf9
1060,26,8c94f94fc55436b69c5be2347d84547e
1061,32,8cad09283d1d6c5fb08daec8a576a72d
1062,16,8cc3c766285e320aef48183a4bbe22d1
1063,26,8d0461430f5ad979bdc40af4139ad30c
1064,26,8d049a414f56e84b71f8ecb45aa9e04d
1065,1,8d1f2ec17c9f96e7a9c5ed7930085dcc
1066,26,8d3b78d62523e16a1c95a545651db6bf
1067,26,8d4e704044c6e81bf7078aa544650445
1068,26,8d4f2b0e19070e3853b00c3df2d4d1b4
1069,26,8d588e433580a3c5d56e4d28fd643d20
1070,26,8d7f926b40b66560c7bd9efdd5f272f9
1071,26,8da2c83798b0e4699306995580b35f0a
1072,26,8dbdbf0cedc89e9a82967a7d983c11ca
1073,26,8dbf922d6a707749d7ac162c93ab9608
1074,26,8df1cff98bb36375b35f1e89746507c7
1075,26,8e14e2548c50b79372020771b4eb6dff
1076,26,8e415baa85328a6ba40aced3b0476cac
1077,26,8e5ca9cd7f8d960d13d5d91612453da9
1078,26,8e770e8504a1c34c9d89811c1a14c36a
1079,10,8e887cf8e64ab8e7173701a979476567
1080,26,8e94dd5939ebbc3abf6265b03cb52559
1081,7,8eb71e36921c0fee5b3ba541bd2fe80e
1082,26,8ec248c37442df2ae1fbb1cbd70828fa
1083,26,8ecfe598a0b18f8b2cba0416bdf7bfd4
1084,26,8f02debbb0810a7513e9b65867118e3d
1085,26,8f10475f89bb4a42b23eda8d4afbb66e
1086,19,8f8735ac8b4195951bb460f925a16520
1087,26,8fcfa59f9086f87af3cd2cb9ec6acab3
1088,26,8fd880f50646bdc6b4efe9bcae804df1
1089,26,8fe8d9e73d2f1afd9a6c045a9734b448
1090,26,9001c4cfc8045055359ea084aa22698d
1091,1,9006f5a586fc9d7dfa4a0821536cb7a4
1092,26,90149a48136495d80fb98b0621264798
1093,1,90252502ab29331e94fd3113f11c58e0
1094,10,9029365b9b6fc2800431fa6f2be03569
1095,26,903524281eef81e7d6b55aad8a787e95
1096,26,9046d9f5aa97496b5347442df0ebc31e
1097,26,904f7f4855a46fd9b8241fc7e583a77e
1098,26,90595cd86425a7bb87d815cf62d31160
1099,26,90702dbda20da8380fb559b1ea8c0140
1100,26,90774bf818c61bc504b8bd338a3e33fb
1101,1,90ca13ea1f6245fb407202a9b4e337f1
1102,26,90d80eace3177f8969973d1e6eb36b4b
1103,26,9113cd1280006c549b6f1d1f7ed98bac
1104,26,91294821df79f9fc9a5d34a963f0ce03
1105,26,9171fcdc1012ed7953cf1f762131e84c
1106,26,9187804cff28313f604012414525ba2d
1107,26,919c82aa5420b1bf8a1545747b46ccc2
1108,10,91e241b372990a7e851a4f5a860abb9b
1109,26,923c35153cf21171044b12b8cf416bf6
1110,1,926e263363c82458a9ae48883b7dc655
1111,26,92935e8044963e762dca84024edab063
1112,26,92ac288c576bb64f519c2c9e2f0cc706
1113,26,92d08fc1fd7e5474691e510165d53fd5
1114,26,92fedc3247521d391f1544f5daa7ebbd
1115,10,930569d31168ec975f903e5dc06e8deb
1116,26,9311d8193f40320682d00ee180cd6356
1117,1,934b890ffd6d0ba2a70f784634559afe
1118,1,936b6e24820efd4384a38e7ad426b608
1119,26,93997d238af3cf4462c4676f8ab791da
1120,26,93ce038355f55395d6747c3c9567018c
1121,26,93ce89ff7ddb4c2b8dabd7e673b316b2
1122,26,93d8e612c5c3dd2c6ad4364e325bd68b
1123,26,93deb104b43143bfe41a3e74e303f6de
1124,28,9404274ad7e1f860d8024845021b47d7
1125,26,940922ca970b23a077c0b47301de8b53
1126,0,94126c3b192352d3da494487f5370e7d
1127,26,944129af13e7a81b879b0e810e0cb562
1128,26,94761462a9eb2ae71013eb76034c8fdf
1129,26,94b41e9198d45ec2dd2e8af3369cfcea
1130,26,94fbb23718c1f9632ffa6976dfab8051
1131,26,95529a5a707758ed5d1e83d21ce6bb96
1132,26,95882d7d38042013a64025587ffaabd0
1133,26,95b4d0b3ec3f907bc3f7f0586a84b684
1134,26,95cb11b76bd7beba1b119af74643468c
1135,26,960cce3c6f505dcd8e2a245dd9a41a82
1136,26,960e2096f3874ee1fa88ee10ea7d9ea0
1137,26,96219f5772015da1c30ceffb94ca51e1
1138,26,96431e8ba655fe035ba6e0cc2aafcf97
1139,26,9655c91f8edbd7a15a105e96b7523697
1140,26,9696c9d06ed12242a941200dad9b73e2
1141,28,96a4007ee37fba6acb09f3c06ad7e02e
1142,26,96a979a403188d2f02977f6a2c8e68de
1143,1,970172adc8a7cd614803141527131fd6
1144,26,97192752b47ee6041f923f0fa83bfa8c
1145,26,976780c6ab30b077d6f6513a10a0850b
1146,1,98036217e9945a2747e3f1b8d74d811a
1147,26,98157f067d98b2d4c8e9599b88632516
1148,1,981fc1c36a9d2ca1791af51e6a857496
1149,28,984866d32efb12f24c9ec497f3fad041
1150,26,9859c09401e6a000fb502c507afa866c
1151,26,989227df61226e27df95487219ecb7b2
1152,26,98a47f720111f7cc98738375a8a3e068
1153,26,98aebf07339433bfcbe406b977903a44
1154,16,98d292620ce4e8087db271b691e28a4c
1155,1,98e3ceb19a35c02ebff597e6c6142c2e
1156,26,990868cbdd051df83a7c6608980ad4dc
1157,26,9931c82bbac0fb0967b5dbc82f9c4a6a
1158,26,993c82cbaf875c1268156360e83c4dfd
1159,10,996200890299d6633aefad9073dba4e2
1160,26,99870c97583ccdf2f5f17f3d4cd7915a
1161,15,998f28b5baa9b34f23eaf2e08ed2d63c
1162,26,9a2e4d955369969614b3f5074db133a6
1163,16,9a3e6ab0f0e9396f7af956fe6e45b407
1164,26,9a801c32cc81da80afba07b96c4393eb
1165,11,9aa7008fa27151bf77be5f4c9d023d5f
1166,1,9ab1e3d2a4dacee68318f2afee27eda7
1167,26,9ae73503ea78f10e1de9ea2efafd9911
1168,10,9b19ad7e373e94a7a2364068a39efc9c
1169,26,9b394b8bfb5a820d6bd7ff417670246f
1170,1,9b3d38833985f2caf09cfef4f56d3611
1171,1,9b57d53d69670d9e6f189ac379d0a234
1172,26,9b6940bfad1e04d9deb37b2909e762ab
1173,26,9b6ab33104c88f25698113226fbf8131
1174,26,9b937c8ab128933ebde69d2036b21fe0
1175,26,9bad2c2a4f7ab2873152eed9a099d7b0
1176,26,9bc40cd2fe4f188f402bb41548c5e15c
1177,26,9bcb860454d1dc7ae624f98031580a44
1178,26,9bd440156efc9b22f1ada754229b8a94
1179,26,9bf41ccdcb3d361472efb9284962df17
1180,26,9bf8729166c086673e066fd4d2f27543
1181,0,9c231867e537759d3ef811c0bd9c705c
1182,1,9c453cf6194406f48a40272eec8de2a8
1183,7,9c847be3a6f8d55322f38ebdb347d6f4
1184,1,9cb1c6f7a2a51376b49fc2a81a8fe192
1185,26,9cf5204b6b8b2cb9ad3e4cea7e165dc9
1186,26,9d485479d015f95ad713a98f3fd8d8e6
1187,16,9d4d76311ae2c0cbc4b1eb53c447bed7
1188,7,9d678e20f4a45c137a0492034506d432
1189,26,9d90558f4bba91e1f031f9f244c1415f
1190,10,9da31b9d3cf407cd724c65b7dfed00ee
1191,26,9df1f85ef10105d9a84284e9e4e748d4
1192,26,9e0e1b2ce7fd3f3aa14039c12bc652ba
1193,26,9e2d0df20ee533a640872987303bc32f
1194,26,9e38977a19c95af02aec6d2c6d8eca04
1195,26,9e486b5ff3600888200e17e74c5eb30d
1196,7,9e592a23ed09b72bd6ac10a51fcb1194
1197,26,9e87eaddae62e5cfafb29d7e45233396
1198,26,9eb5aced1d3f0446afeacc4d804d919d
1199,26,9ebee10990ab80c27c56b82eb73effba
1200,26,9ee9ea585c6c22c624b089a1ac6580ea
1201,1,9ef912f82ee02273cbb0be6a201655af
1202,1,9f01d1bae48b8dd9a155c83316a4943e
1203,26,9f1375dbf6a782875618aa06f7523bea
1204,26,9f2ddbf24be732600e33d7f0e23b6f90
1205,1,9f2ee48f84d8538e00c6782d3efa5a7b
1206,1,9f32b9bd43cf9ad82d73df871d6f8d2e
1207,26,9f4057ccb8e730905f425184995fb54c
1208,16,9f4893b1a3d6ea138951c96663bdd3ed
1209,26,9f55b40248441ec690bc72d756e1a23e
1210,1,9f5ac116da8020674caecb94033344c5
1211,26,9f7598cc0ccc154cfb81af44bc6e94fe
1212,26,9fa1fd04681f9765844bae4e975cda8d
1213,10,9fa87786d9a881173e75bb0327383ff1
1214,26,9fae28b3e50b14ac4923357163933edb
1215,28,9fafa622a1f0dbc2bee82d3ac129ea6f
1216,26,9fbfa754e2f45b2fcf3a5cbef890c504
1217,1,a009bbe9d3eead239b8a3ebf22e32d89
1218,28,a0150fefa71d6606d5e642fa0e7b8ad8
1219,10,a08abd96f9e056ad8cf9db4ae5f5754a
1220,26,a0c8af025a6fe283dfb32fc0c205d2a3
1221,26,a0ea4af0c78eed075bb0dfc18fd33cde
1222,26,a10da629c87c8b5748101d9b0c6e5e12
1223,1,a11c477e8dbd65003749c47c4f14d0ef
1224,26,a12e063cffa8e45b6fa392922688170e
1225,26,a1524f7dd2e1a01f93a0f81b26a7d4f5
1226,26,a167a5d9cf8157d98d45c1d0e32b72f4
1227,26,a18e702c62d4cafd2ba1382bedb7ec47
1228,26,a1d0928fba4874397b34c5ee7598262a
1229,1,a1eecb07a631e3ffa95e5e3e87fdd30f
1230,10,a1f93a1aeb02759147d69276c70217db
1231,26,a21d4494eeb90aed201318d96cb3eda5
1232,26,a23f9327866d3bafd064964c9f0fcb6f
1233,26,a241364eaa1c6e1d815ff7b8236eaead
1234,26,a2525127cce13a088cbae6a14eea34ce
1235,26,a25b81711be0a69f6a1258efc1fe52f8
1236,1,a269147f3468bca423791e6122789204
1237,28,a26de72f8ea9889b7332ed5f940d8b62
1238,26,a2a14a5e548c594189749bd6a02d5234
1239,26,a2c335934780f2333b94787de183ca45
1240,1,a2d987a07c249886cfeafdf7674a13ca
1241,10,a2f01e8907594a5cc33b21086a702036
1242,26,a2fe5501b834d1e13030d667a64d3e91
1243,26,a32722b3cdcc657d955cfcb0c05ac54d
1244,26,a33bbb67c7a7089d4734b0c7615d0fab
1245,26,a38f2def5efb5a4c8d6072efed09c350
1246,28,a3b69c7995fff344767f17d98edc9a2c
1247,26,a3dd40d8e9190be52a593ad39a3fd78e
1248,26,a3efb98822777de56766f50b73f62682
1249,16,a3f2130d312ab153ba470886115ea2ee
1250,1,a3fa95b1638389de4e3e16af3916de91
1251,26,a419df6a7c9be6473aff57d6391d41b6
1252,10,a4680e47cdf0ef37aeb19717a9d1968c
1253,26,a496b105147e5375acf6389446fe378b
1254,1,a49e0d8f5d9b6fa172d69f5b3e652cc3
1255,26,a4a9b7db7204797a82479d81463651bf
1256,26,a4b100ad5ffecbfdff1c50ec7338c442
1257,26,a4bc4f2ca738fc2d5377a713c2ea5cec
1258,26,a4f2ee628051a3b73d6e1003ff6eaa5b
1259,26,a4f783fa8ea8ef0f03fb5f67636defc5
1260,26,a555d77ff4144ed1f91518f3b78ef894
1261,26,a581d2f386cfba4af577094ec9c736c8
1262,26,a5ca6d3e4b6bae0610473f4383fc8881
1263,26,a5d9e1b0ca160dcfaf18a21928709e48
1264,1,a5dd747c3e76dcf7c846d5cda73ded24
1265,26,a5e8edb75910efadcc160dd2d862d044
1266,26,a60a7499d0cce49a464d14fab0695d9c
1267,26,a620259d55185b2ebb8b3e108199b7b4
1268,26,a69c300f14d8314cb0f583b7f45b38e5
1269,1,a6ac4c5198cb9b52b994a7385b7e6340
1270,10,a6b9d339b86d7e8e1f665b06c3310261
1271,26,a6bb0069cab63ea1d8d050a315c51154
1272,26,a6da2d2acf5ba2c93a070e8352aed34a
1273,28,a70a600d7c593ca50cc6639cd64ed71a
1274,26,a73dc2e6003e507856301ce5cd64c96d
1275,26,a73f37e98a2cb794bf6560d1af70a18b
1276,16,a744ea39059face89ec2e129728a6fb8
1277,1,a767ca8c832642ebf919de608e8cb61f
1278,26,a788c94c31a96f2d2867d698250c95ba
1279,28,a7a9eb3ffb9634e37c50995c34da34d0
1280,1,a7c1ecb050a46ac0baf01ba3464d0293
1281,26,a7fb235b5aea930583b65960a9ba2e0e
1282,26,a80488b2bb47109564d576a9b9fd4339
1283,1,a8323a788674a3b1d7095b437f879823
1284,26,a8491d9dd74102838230e784d987c1a0
1285,26,a84c197e018fd26c3139db9c470bfa40
1286,26,a8523ad41b5e8d48531cd6aeef1a9edd
1287,26,a86e2b2253230775ac96b448fe283f97
1288,26,a86f44932cba90f4c480c5677ff16a7e
1289,26,a874ea75090fb2b9b80aa286e3ecb2d9
1290,16,a8797f3d317e606d3abee06479492ffa
1291,26,a88838519f90d77cdd7bba9cad50cfd5
1292,1,a88eebcf3dd28da67455654bbfe5a9fa
1293,26,a8cd2b38fb363476138accca70354430
1294,1,a8d55e3a9edebff1c75f9346a68d9503
1295,26,a8fd6d52862d5d281ef05966c304925b
1296,26,a90e106f70e215defdb24a22b3b7e5a8
1297,1,a939d7fc69618695fed8194e6a03ccaf
1298,26,a93ba2dff009e3371585a331ff81650f
1299,26,a97a38f8bcdf16c8d11f2010bb409da5
1300,10,a9e6d9a4ffe9ece67328c36bf09741bc
1301,26,a9fc8e69fb59a5e3edda06e56129b1e6
1302,26,aa02fb3d3fbc460358b30638955bba23
1303,26,aa87d311a059a07f9a0db5faaf518479
1304,26,aab504d6f62ab5320cf99940eff16b90
1305,10,aae4fbd57362a5a7063b40d762c80254
1306,26,aae5319668ab7fa0ebbef24f8031a202
1307,26,aafec8155afa7d76b2c4b3c0c08839b5
1308,26,ab31c5808295d3ec58ee27820e01f6a2
1309,26,ab7ab6d2cd2245b3f3665c9c95b885f0
1310,1,ab7ea17fa5084296d422820744b1e2cd
1311,26,ab8ea366062157411fe5b34802571942
1312,26,ab9f556bbce853c6051ab621baf34abc
1313,26,abae7d98a0ce038be2705fc36f5de8d9
1314,1,abbcffeaf2c914f4e61d119f7b95cf35
1315,1,abd61e1e82fe59815863d66ba9353ff0
1316,26,ac049973727117b85f12559b79dbeaa8
1317,1,ac0671f64fabce5bb59866614241912f
1318,28,ac07fc361989dad50ab81819a48f2e33
1319,26,ac1fb5b85ee2261655b6a58494ff1b7d
1320,26,ac3a9c95767b01bdb4bdfdbec835b24b
1321,26,ac5e32a7c6935026790d45158890248b
1322,1,ac97437364b6701a12e48e3d4559d251
1323,26,acc461541e4c8945e7c277b9a5e55850
1324,26,acc8c2bced6998ed5d93f4c90bf11d08
1325,26,ace20ecbe79bc70687ab2633f41d7d35
1326,26,ace582ed0e321f942bf47a8fc7423ebe
1327,26,acf44ce7340ac104e359677a1f09bc40
1328,1,acffb38162b43eaf0c33121934bc6138
1329,1,ad046d86568a7b668e8a06d50ddfbe0b
1330,0,ad07964690e5174a996e565e06f4aaa3
1331,1,ad4114fdd318c077dd81aacb125346cd
1332,26,ad412ad2b32e8602e47cea0aa95d8bcd
1333,26,ad46dc7d3770230755f1739e96c48573
1334,26,ad6036c4fbe4b1c164e766c35083cd2b
1335,1,ad68dffd63e03b3b6055ac23a24e55fb
1336,26,ad8ec04e168adbc02021a7f636005b31
1337,26,ad8ed837713317c8062861da55a3eb97
1338,26,adae4d571ad1262ac91deb01c44652fb
1339,26,adb1ca25bd896737a61950167e17946c
1340,26,adcc884dbc429755f537fa9c2f6b581e
1341,26,add0641c163f44e47f398b52ef4da36f
1342,10,adf3f8d0e45cd2e4cfb284e1eaddc5c8
1343,0,ae0ea26efd73c891f6fe4f8af687c88f
1344,26,ae111d6254a83cbf1b1466f4592dfedc
1345,28,ae6b048b50f11ba5b7b8b68ea0e386cd
1346,26,ae700b0a3c8ad9503a24a56709d3809e
1347,26,ae813b9caa5b7b58dfa169b907336cbb
1348,22,ae9aebfac21c0f936c47eb52ff16c32b
1349,26,aee5c3a368b199d67fc44d0833cfa6c7
1350,1,aef6a0184b8707e4f49c624340fd0fe0
1351,26,af682626446738a7689bfb682852f33d
1352,26,af69af6a87a04980ba58781ef306cfb1
1353,26,af79b0c7fa45e03d1009e7bde0e89214
1354,26,af89060e928ce20be61a88b061782407
1355,26,af9b502f38656d155b17a46b9aa9f645
1356,26,afd00a1e4bc5b97cc99613f2c8d9ef5f
1357,26,afe39babc1ddb6d7912898e4b53e0882
1358,26,b015ff9eeac77eceef6766be12e88398
1359,26,b03288463e75381b513315f548726165
1360,26,b03d5e4dd84c66369cf35fad8db88289
1361,28,b067862254b74824193087f2a16c0c79
1362,26,b07cc226d71885e00736dc1adfc8d701
1363,1,b0916e0bb2e03036d6ff111ed94a2862
1364,28,b0bae916aa9ae17dfb7ad7ec469345fd
1365,1,b0c43793e79b65eae859453fb8b58f6b
1366,26,b0ec01530790546ae4806a90d8d0109f
1367,26,b0eea889e20f431e465d82b1be1ee062
1368,1,b1b40a982a979df37279ffced3bdfbcd
1369,26,b1c3507d022a50af0b995de81e1e8314
1370,26,b1cef50685daf98378285905bf554e8c
1371,26,b205e5bc293792ed7ef97aa50b8c7425
1372,26,b20e8a5ca1691f59844450db1a675bd5
1373,26,b24814fb0bf1da2187583a825d6e86ed
1374,26,b258929d0c76d4deef822e63eecd91ec
1375,26,b2592b47d3a46f07d90c3e5a9cf3acc3
1376,1,b26ff8347bfe16de1873590500ce1df8
1377,26,b27734ac62f00e699f0c91e1e820c936
1378,1,b2abed343c4faf5d13c585bbf2429538
1379,1,b32d54edfbef54504db682d7d6d5be8d
1380,26,b32fb98fd96e7efe2de8e393843aa381
1381,26,b365e29babecfb9e593536ae6fc85ef0
1382,26,b37221aea36ad409b6b8ed710cb5d178
1383,26,b3818fe5d7be4f68863c6c2d62a2e5a5
1384,26,b3ac4e023303c551c4b564b95065314a
1385,26,b3ad1f97d44c3fe3cb79f4d92737afa4
1386,26,b3bbbbcaaa0515f327e752969738827f
1387,26,b40f749b6984dd1c8140ca0ae4cdb2b6
1388,26,b41f83bcf060ffc8a5782fbe72310fee
1389,26,b427332921ca9f6e0d68bd133123a777
1390,16,b43e19936412e99b8efd1f9061d3f3c7
1391,26,b4453a40526c5e7774b7b9d4cce068c4
1392,1,b48321deceb47105d2ddee08e2914c59
1393,26,b4a105de68a534a768731aaaa1b0dcf7
1394,10,b4ab993bdba241af27d641bd055406a2
1395,16,b52d0d7b2ea2b2e89d4a2a2712e30c39
1396,26,b54b9ab6d0310ce84649ce755fa02f5b
1397,26,b55c4cfc458f1a9d0711874b10d65a9c
1398,26,b569788d5459cbbd713fd365bbdeb36a
1399,26,b57b9a839378f969db586df10679d53b
1400,26,b5a636699579fbeeb2bb4306af22409e
1401,26,b5b8a01aefe5f724e87183b037031f0e
1402,10,b5bd9ec2c8ff3cb0c9f606c1a59ec4b9
1403,10,b5f95dc9fce7c3181497a01d26836700
1404,26,b60c1aac0ddbdfd54c3f261123b5f6b3
1405,10,b610088ddf586449793d3c6da70d4c56
1406,26,b657e08566bc640f865dd628fb67876a
1407,1,b66f2459d3013603d5c924ee370093c8
1408,1,b6871caaf03565202e4c3bafef2af7c6
1409,26,b688e55fb702f9522be5a2b536220ab5
1410,1,b6b38bf46cfd24d4d70e00698a4411c1
1411,26,b6b4f0af32711eb8b6eb9f84805d660c
1412,26,b6bc694bbc19d5900e9e19dac0d8b163
1413,26,b70e1c1b2c51536fc4744389223a5e9a
1414,10,b739e0ffbd85602c82b57468fc48aa6f
1415,6,b749c085963d0f869dce2755f8ba602a
1416,10,b75c7cbf7accdaea8a1a14781bb29870
1417,10,b77bf3cb7967619f5b3d226d63dae631
1418,26,b795e82c956e82f6c0bb1b0f4f4a223d
1419,26,b7a11ebbd2611709c8224d37a55d4990
1420,16,b7e2077a3d7fa0d30e0eb5ec7fa349e8
1421,10,b7ef3f85be23f591802b735971941c77
1422,1,b82c5b29d10371eb721345a53d5d4369
1423,26,b8481fcec7c28550bedf31bc880b54f8
1424,26,b84d4a25bf24ce222ac5dd9086de8c65
1425,1,b852f35a5f818b115edd54572d08e39f
1426,26,b86e04407ecd579976def217c1e48f58
1427,16,b88d7891d85f7f5ed9a7ad619af776d2
1428,10,b8c00648277f6e9571a8ce5fce672947
1429,26,b8c6ab77596800a8789ae53ab6173e34
1430,26,b8ef962dc97739cb4763dfe675a82305
1431,26,b912e97e2973be34475da1204e5869e1
1432,26,b93c9c0ca7e36b54f3e5a2839acc56c0
1433,26,b940de082f791a27b9123e35465bea0e
1434,28,b948aa07167c9acb17487657e96870e5
1435,10,b960c6ee5b5efa12e73f810204b561a8
1436,26,b9e2f33d70ffb02d6d04f470da2e45c9
1437,26,b9f779a15bdf3e24bf490462975cb201
1438,26,ba0c5d7931cc3916e32328e1813c4d02
1439,26,ba16b0177f940e085fda6b0edc5281ec
1440,1,ba24eb6c0efb4699b83cddde14a28bb9
1441,26,ba35ea53fb6a4a0b57b41186fe4c87a5
1442,26,ba52010df5a62cbde4df6a048ec4c2f1
1443,26,ba614d42329c79b12047b32240e0e441
1444,26,baa69cf5ed40380ec4e70a75c21efb13
1445,26,bad12178d0e3fbf12599529781d747f3
1446,26,bb13195699299867a78e1552d9fd2cc3
1447,1,bb25f17188f499220de29c84be3d7d5d
1448,26,bb66329d7f48fdde89bd44631b710cbd
1449,26,bb667148227548b98eff4267c244608f
1450,1,bb675d274470402a269595bf932c364d
1451,26,bb6dd884a9937fb9f9b5d34952bd2f18
1452,26,bb9ea24a896cf552ea401442ef4328ab
1453,26,bbf6968691b2630c90f0de5b4a1fa415
1454,26,bc40a8388e1405272bea13e3d3bb1673
1455,1,bc7168d9c8e7fac02a3b10ed415da21d
1456,26,bca205ea461b9b5aab391cdbbbe8360a
1457,1,bcbfdbeb825bb39dbb125503fd3840ed
1458,26,bd286184ea27adbc9b2a9cfced119e9d
1459,26,bd47152f8e589f25651e35fba855ca23
1460,1,bd6c3c9c741f9302c7ce26b53e4c9d20
1461,26,bd71efb213fe0ace2b684bdfebd78f58
1462,10,bd78bd39035162d425a5c8ac8b088fc6
1463,26,bd95f7b33a9959928bbacfc59a8b6e66
1464,26,bda24b32198ec51f3a02bd9536194b44
1465,26,bdaf8e9558fe3045fdeab38a8a55f9e6
1466,26,bdc9c81991f261b2d80ae9c28c576232
1467,6,be1d43a949b9e0e755c1e36be9cf47d9
1468,26,be271ebec86ed632d4d59ca0b7a5c072
1469,26,be2eb3bcc9ebeba04e0441004e9a674b
1470,26,be32e5b829123106f1d6c5d995dfc498
1471,26,be4085cdec8c6253366b9fffb9eb6f8f
1472,26,be8d2843456cac871fc116ab25d02994
1473,26,be9dd1e0dfe50a60a56015e221bd2033
1474,1,bea5b83d3a056039813089e7aa7f7e9a
1475,26,bef3edb0f658243a81049b140edf6f8d
1476,26,befc129c06890ae9ef6ede2773d9b0d3
1477,26,befca01b733bcacb92e97849e416812e
1478,16,bf5f373eede102c71bf77874c78bdc59
1479,26,bf743b325793c48ad87959c16cb76de1
1480,1,bf7667b035093212fd58f5fdd0975069
1481,10,bf7e8619d57ec826dda88e8687655c3b
1482,26,bf8460232d7cbf3d13a2508e145dcb5c
1483,26,bf881d4611a2941ecbf549a41e5a8905
1484,26,bfd1920e8cb372b72dd05e7b387ed4c5
1485,26,bff51290445aa3a0039eafd4c709de8f
1486,1,c01fa360a5e6eec712b6a43b7eff1722
1487,1,c024b293eb8c01bbeaa0958f6f8ee4d1
1488,26,c05dc8469a8137f458218ced6498c641
1489,1,c094d01a05c16145a507b8a2b840a4f0
1490,1,c0cf6ced8a0907dffe42e8102b51f6e6
1491,26,c0d1aa91dad6cb774a8348aaef0b15de
1492,2,c0e3f3bd815a862433bc3399c487926b
1493,26,c0f4629fe4d80d10adf2ac8d605e40af
1494,26,c10efce1b9ae15a3a46793a5b3e1f943
1495,26,c156cea027720c227089e679b3ae9d1b
1496,26,c1aa413992e82db7cd2e8fc1ff5a3ad5
1497,26,c1ac79785f6de348846242f339bb8622
1498,26,c1cb774866218741469af84b4e359dcd
